bytes,threads,stride_B,rw,pattern,repetition,GBps,lat_est_ns
536870912,1,64,70R30W,seq,0,12.309563,43614133.076923
536870912,1,64,70R30W,seq,1,13.819290,38849383.846154
536870912,1,64,70R30W,seq,2,12.568199,42716616.153846
536870912,1,64,70R30W,seq,3,14.433659,37195760.769231
536870912,1,64,70R30W,seq,4,14.341635,37434428.461538
