bytes,threads,stride_B,rw,pattern,repetition,GBps,lat_est_ns
1073741824,8,64,100R,seq,0,38.024203,3529797.303303
1073741824,8,64,100R,seq,1,36.111143,3716795.337775
1073741824,8,64,100R,seq,2,42.320961,3171424.367406
1073741824,8,64,100R,seq,3,42.996082,3121626.972828
1073741824,8,64,100R,seq,4,42.468448,3160410.489118
