bytes,threads,stride_B,rw,pattern,repetition,GBps,lat_est_ns
1073741824,4,64,100R,seq,0,15.961666,16817508.405338
1073741824,4,64,100R,seq,1,18.822841,14261154.943445
1073741824,4,64,100R,seq,2,19.269751,13930405.896401
1073741824,4,64,100R,seq,3,17.862477,15027896.595440
1073741824,4,64,100R,seq,4,21.007397,12778139.729670
